filename,pred_company,true_company,company_similarity,company_correct,pred_address,true_address,address_similarity,address_correct,pred_date,true_date,normalized_pred_date,normalized_true_date,date_correct,pred_total,true_total,normalized_pred_total,normalized_true_total,total_correct,all_fields_correct,overall_status
X51006557187.jpg,GARDENIA BAKERIES (KLYSDN BHD (139386 X),GARDENIA BAKERIES (KLYSDN BHD (139386 X),1.0,Yes,"Lot3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,16/10/2017,16/10/2017,2017-10-16,2017-10-16,Yes,42.25,42.25,42.25,42.25,Yes,Yes,valid
X51006557194.jpg,HAKASSAR FRESH SON BHD,GARDENIA BAKERIES (KL) SDN BHD (139386 X),0.407,No,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,13/16/2017,13/10/2017,13 16 2017,2017-10-13,No,39.77,39.77,39.77,39.77,Yes,No,needs_review
X51006557196.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),GARDENIA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,11/10/2017,11/10/2017,2017-10-11,2017-10-11,Yes,27.10,27.1,27.1,27.1,Yes,Yes,valid
X51006557208.jpg,“GARDENIA BAKERIES SDS BHD,GARDENIA BAKERIES (KL) SDN BHD (139386 X),0.774,No,"{ot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",0.99,Yes,07/10/2017,7/10/2017,2017-10-07,2017-10-07,Yes,32.12,32.12,32.12,32.12,Yes,No,valid
X51006557209.jpg,GARDENIA BAKERIES (KI) SDN BHD (139386 X),GARDENIA BAKERIES (KI) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,66/16/2017,6/10/2017,66 16 2017,2017-10-06,No,33.84,33.84,33.84,33.84,Yes,No,needs_review
X51006557507.jpg,Txt ADJUSTMENT NOTE,GARDENIA BAKERIES (KL) SDN BHD (139386 X),0.214,No,"Lot 3, Jalan Pelabur 23/1, 40300 Shab Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shab Alam, Selangor.",1.0,Yes,,27/10/2017,,2017-10-27,No,35.88,35.88,35.88,35.88,Yes,No,needs_review
X51006619338.jpg,"JALAN KAPAR, MUKIN KAPAR","JALAN KAPAR, MUKIN KAPAR",1.0,Yes,"LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR","LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR",1.0,Yes,,31-01-16,,31 01 16,No,262.20,262.2,262.2,262.2,Yes,No,needs_review
X51006619346.jpg,(Gat No,KAMASAN PERINDUSTRIAN BALAKONG,0.056,No,"LOT LAGI-B, JALAN KPR 4,","LOT LAGI-B, JALAN KPR 4,",1.0,Yes,,18-04-16,,18 04 16,No,94.90,96.9,94.9,96.9,No,No,needs_review
X51006619503.jpg,Duplicated Raceint,KEDAI UEAT & RUNCIT HONG NING SDN. BHD,0.34,No,"No 02664143 454) HO8, JALAN LANG","No 02664143 454) HO8, JALAN LANG",1.0,Yes,,21/12/16,,2016-12-21,No,2.83,8,2.83,8.0,No,No,needs_review
X51006619506.jpg,,KEDAI UEAT & RUNCIT HONG NING SDN. BHD,0.0,No,,"No 02664143 454) HO8, JALAN LANG",0.0,No,,24/12/16,,2016-12-24,No,,25.55,,25.55,No,No,needs_review
X51006619507.jpg,Golden Arches Restaurants San Bhd,Golden Arches Restaurants San Bhd,1.0,Yes,"No.3, Jalan $S82t/39,47400 Petaling Jaya Selangor","No.3, Jalan $S82t/39,47400 Petaling Jaya Selangor",1.0,Yes,03/12/2016,3/12/2016,2016-12-03,2016-12-03,Yes,15.00,15,15.0,15.0,Yes,Yes,valid
X51006619509.jpg,GUDANG HASIL RESTAURANT SDN BHD,GUDANG HASIL RESTAURANT SDN BHD,1.0,Yes,"NO. 33, LRG HANG JEBAT, MELAKA","NO. 33, LRG HANG JEBAT, MELAKA",1.0,Yes,,2/12/2016,,2016-12-02,No,,15.8,,15.8,No,No,needs_review
X51006619567.jpg,UBAT RUNCIT HONG,KEDAI UEAT & RUNCIT HONG NING SDN. BHD,0.588,No,,"No 02664143 454) HO8, JALAN LANG",0.0,No,,2/2/2016,,2016-02-02,No,676.00,676,676.0,676.0,Yes,No,needs_review
X51006619569.jpg,"KAWASAN PERINDUSTRIAN RALAKONG,","KAWASAN PERINDUSTRIAN RALAKONG,",1.0,Yes,"LOT 1851-A 1851-B, JALAN KPH 6, 43300 SERI KENBANGAN, SELANGOR","LOT 1851-A 1851-B, JALAN KPH 6, 43300 SERI KENBANGAN, SELANGOR",1.0,Yes,,1/2/2016,,2016-02-01,No,30.40,30.4,30.4,30.4,Yes,No,needs_review
X51006619570.jpg,"KAWAGAN PERTNDUSTRIAN BALAKONG,","KAWAGAN PERTNDUSTRIAN BALAKONG,",1.0,Yes,"LOT 1851~A 1851-B, JALAN KPR 6, 43500 SERT KEMBANGAN, SELANGOR (G81 ID No :0003046020352)","LOT 1851~A 1851-B, JALAN KPR 6, 43500 SERT KEMBANGAN, SELANGOR ",0.831,Yes,,21-02-16,,21 02 16,No,50.90,30.9,50.9,30.9,No,No,needs_review
X51006619700.jpg,,"KAWAGAN PERTNDUSTRIAN BALAKONG,",0.0,No,,"LOT 1851~A 1851-B, JALAN KPR 6, 43500 SERT KEMBANGAN, SELANGOR",0.0,No,,10/1/2016,,2016-01-10,No,,8.1,,8.1,No,No,needs_review
X51006619704.jpg,KAWASAN BALAKONG,KAWASAN BALAKONG,1.0,Yes,"LOT 1851-A 1851-B, JALAN KPR 4, 43300 SERT KEMBANGAN, SELANGOR","LOT 1851-A 1851-B, JALAN KPR 4, 43300 SERT KEMBANGAN, SELANGOR",1.0,Yes,,11/1/2016,,2016-01-11,No,53.00,32,53.0,32.0,No,No,needs_review
X51006619757.jpg,"JALAN KAPAR, MUKIN KAPAR","JALAN KAPAR, MUKIN KAPAR",1.0,Yes,"LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR","LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR",1.0,Yes,,13-01-16,,13 01 16,No,71.40,71.6,71.4,71.6,No,No,needs_review
X51006619760.jpg,REDAIUBAT RUNCIT HONG,KRDAI UBAT  & RUNCIT HONG,0.93,Yes,,"NO.8, JALAN LANGKUMNG",0.0,No,,2/1/2016,,2016-01-02,No,29.10,29.1,29.1,29.1,Yes,No,needs_review
X51006619764.jpg,Hr iad Ft,"KAWAGAN PERTNDUSTRIAN BALAKONG,",0.205,No,,"LOT 1851-A 1851-B, JALAN KPR 4, 43300 SERT KEMBANGAN, SELANGOR",0.0,No,,5/1/2016,,2016-01-05,No,,34.4,,34.4,No,No,needs_review
X51006619766.jpg,WR DTY SDN BHD,"KAWAGAN PERTNDUSTRIAN BALAKONG,",0.318,No,"LOT 1851-A 1851-B, JALAN KPB 4, 43300 SER] KEMBANGAN, SELANGOR","LOT 1851-A 1851-B, JALAN KPB 4, 43300 SER] KEMBANGAN, SELANGOR",1.0,Yes,,10/1/2016,,2016-01-10,No,60.20,59.2,60.2,59.2,No,No,needs_review
X51006619779.jpg,Yam Fresh,Yam Fresh,1.0,Yes,"No.145G, Jalan Rimbunan Raya 1,","No.145G, Jalan Rimbunan Raya 1,",1.0,Yes,2016-07-31,7/31/2016,2016-07-31,7 31 2016,No,,7.95,,7.95,No,No,needs_review
X51006619784.jpg,,BIZ LINK ,0.0,No,,"LOT TCOO7 & 008 , 3RD FLOOR , SG, WANG PLAZA",0.0,No,,7/6/2016,,2016-06-07,No,,399,,399.0,No,No,needs_review
X51006619790.jpg,"TANAN SRI SEGAMBUT,","TANAN SRI SEGAMBUT,",1.0,Yes,"NO.2, JALAN UDANG SIAR 2,","NO.2, JALAN UDANG SIAR 2,",1.0,Yes,19 Jul 2016,19-Jul-16,2016-07-19,19 JUL 16,No,15.50,15.5,15.5,15.5,Yes,No,valid
X51006619842.jpg,pen,"TAMAN SRI RAMPAI,",0.105,No,,"NO.2, JALAN UDANG SIAR 2,",0.0,No,,3-Jun-16,,3 JUN 16,No,,32.7,,32.7,No,No,needs_review
X51006619863.jpg,"JALAN KAPAR, MUKIM KAPAR","JALAN KAPAR, MUKIM KAPAR",1.0,Yes,"LOT P.7. 35198, BATU 4 42100 KLANG, SELANGOR","LOT P.7. 35198, BATU 4 42100 KLANG, SELANGOR",1.0,Yes,,8/6/2016,,2016-06-08,No,2.11,2.1,2.11,2.1,No,No,needs_review
X51006619869.jpg,"Persiaran Bandar Utama,","Persiaran Bandar Utama,",1.0,Yes,"SST REG. NO. 000992739928 Lot $3i9A, 2nd Floor, 47300 Petaling Jaya. Malaysia","SST REG. NO. 000992739928 Lot $3i9A, 2nd Floor, 47300 Petaling Jaya. Malaysia",1.0,Yes,12/06/2016,12/6/2016,2016-06-12,2016-06-12,Yes,30.20,30.2,30.2,30.2,Yes,Yes,valid
X51006620175.jpg,MR (M) SIN BHD,KAWASAN PERINDUSTRAIN BALAKONG ,0.286,No,"LOT JALAN KPB 64, 44300 SERT SELANGOR","LOT JALAN KPB 64, 44300 SERT SELANGOR",1.0,Yes,,6/5/2016,,2016-05-06,No,1.54,26.7,1.54,26.7,No,No,needs_review
X51006620192.jpg,"Persiaran Bandar Utama,","Persiaran Bandar Utama,",1.0,Yes,"Lot S319A, 2nd Floor, 47800 Petaling Jaya. Malaysia","Lot S319A, 2nd Floor, 47800 Petaling Jaya. Malaysia",1.0,Yes,,1/5/2016,,2016-05-01,No,10.00,8.8,10.0,8.8,No,No,needs_review
X51006620437.jpg,"JALAN KAPAR, MUKIN KAPAR","JALAN KAPAR, MUKIN KAPAR",1.0,Yes,"LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR","LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR",1.0,Yes,,20-09-16,,20 09 16,No,15.00,14.2,15.0,14.2,No,No,needs_review
X51006647933.jpg,brs be axes,brs be axes,1.0,Yes,"1-G,JALAN 0S 1/3,0NE SELAYANG OFF JALAN RAWANG 68100 B,CAVES","1-G,JALAN 0S 1/3,0NE SELAYANG OFF JALAN RAWANG 68100 B,CAVES",1.0,Yes,28/05/2018,28/05/2018,2018-05-28,2018-05-28,Yes,1.70,1.7,1.7,1.7,Yes,Yes,valid
X51006647984.jpg,Yavsar,Yavsar,1.0,Yes,"No. 72A, Jalan Universiti, 46200, Petaling Jaya, Selangor.","No. 72A, Jalan Universiti, 46200, Petaling Jaya, Selangor.",1.0,Yes,15/05/2018,15/05/2018,2018-05-15,2018-05-15,Yes,64.50,64.5,64.5,64.5,Yes,Yes,valid
X51006733495.jpg,"JALAN KAPAR, MUKIM KAPAR","JALAN KAPAR, MUKIM KAPAR",1.0,Yes,"LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR","LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR",1.0,Yes,,19-10-16,,19 10 16,No,20.00,14.2,20.0,14.2,No,No,needs_review
X51006828199.jpg,Pu Tien €M) SDN Bib,Pu Tien €M) SDN Bib,1.0,Yes,"Lot 2-25, Sunway Velocity Mal","Lot 2-25, Sunway Velocity Mal",1.0,Yes,12/10/2017,12/10/2017,2017-10-12,2017-10-12,Yes,13.90,13.9,13.9,13.9,Yes,Yes,valid
X51006828200.jpg,Mig Vai ley,Mig Vai ley,1.0,Yes,"Mid Valley City,","Mid Valley City,",1.0,Yes,,15/12/2017,,2017-12-15,No,20.37,21.6,20.37,21.6,No,No,needs_review
X51006828201.jpg,THE COFFEE BERN (daft,THE COFFEE BERN (daft,1.0,Yes,Mid Valley City. Lingkaran Syed Put,Mid Valley City. Lingkaran Syed Put,1.0,Yes,15/12/2017,15/12/2017,2017-12-15,2017-12-15,Yes,39.70,39.7,39.7,39.7,Yes,Yes,valid
X51006856982.jpg,Guardian Health And Beauty Sun Bhd,Guardian Health And Beauty Sun Bhd,1.0,Yes,Lot Basement Level 1 Jalan S821/60. Utena.,Lot Basement Level 1 Jalan S821/60. Utena.,1.0,Yes,16/08/2017,16/08/2017,2017-08-16,2017-08-16,Yes,110.00,110,110.0,110.0,Yes,Yes,valid
X51006857126.jpg,SKL DAMANSARA ENTERPRISE,SKL DAMANSARA ENTERPRISE,1.0,Yes,"696, JALAN S$S$2140, SELANGOR.","696, JALAN S$S$2140, SELANGOR.",1.0,Yes,,28/07/17,,2017-07-28,No,30.00,28.8,30.0,28.8,No,No,needs_review
X51006857132.jpg,"SRE FLR, AEON TAMAN MALURT SC","SRE FLR, AEON TAMAN MALURT SC",1.0,Yes,JUN TAMAN MALURT,JUN TAMAN MALURT,1.0,Yes,09/07/2017,9/7/2017,2017-07-09,2017-07-09,Yes,23.80,23.8,23.8,23.8,Yes,Yes,valid
X51006857137.jpg,TANAN BERKELEY,TANAN BERKELEY,1.0,Yes,"LOT PLT. 2811, JALAN ANGSA, $1150 KLANG, SELANGOR","LOT PLT. 2811, JALAN ANGSA, $1150 KLANG, SELANGOR",1.0,Yes,,14-08-17,,14 08 17,No,48.74,3.3,48.74,3.3,No,No,needs_review
X51006857540.jpg,BECON STATIONER,BECON STATIONER,1.0,Yes,"No.41G,JIn $821/60, Damansara Utama,47400 PJ, Selangor","No.41G,JIn $821/60, Damansara Utama,47400 PJ, Selangor",1.0,Yes,,13-11-2017,,13 11 2017,No,270.10,270.1,270.1,270.1,Yes,No,needs_review
X51006912959.jpg,an conn,an conn,1.0,Yes,"No. 23, Jalan Sutera Tanjung 8/3, Taman Sutera Utama Johor ,Malaysia.","No. 23, Jalan Sutera Tanjung 8/3, Taman Sutera Utama Johor ,Malaysia.",1.0,Yes,09/05/2018,9/5/2018,2018-05-09,2018-05-09,Yes,10.90,10.9,10.9,10.9,Yes,Yes,valid
X51006912976.jpg,BANDAR BARU PERMAS,BANDAR BARU PERMAS,1.0,Yes,"OT 214082111 JALAN PERMAS UTARA 81750, JOHOR BAHRU JOHOR","OT 214082111 JALAN PERMAS UTARA 81750, JOHOR BAHRU JOHOR",1.0,Yes,19/05/2018,19/05/2018,2018-05-19,2018-05-19,Yes,71.10,71.1,71.1,71.1,Yes,Yes,valid
X51006912998.jpg,PREPAY CHIT NUMBER,PREPAY CHIT NUMBER,1.0,Yes,"LOT PTD 101051 Jalan Permas 10/10 81750 Masai, Johor","LOT PTD 101051 Jalan Permas 10/10 81750 Masai, Johor",1.0,Yes,,8/5/2018,,2018-05-08,No,50.00,50,50.0,50.0,Yes,No,needs_review
X51006913018.jpg,"JLN JEJAKA, TAMAN MALURI","JLN JEJAKA, TAMAN MALURI",1.0,Yes,"3RG FLR, AEON TAMAN MALURI St","3RG FLR, AEON TAMAN MALURI St",1.0,Yes,11/05/2018,11/5/2018,2018-05-11,2018-05-11,Yes,470.00,470,470.0,470.0,Yes,Yes,valid
X51006913032.jpg,Aosode Eom,Aosode Eom,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,10 May 2018,10-May-18,2018-05-10,10 MAY 18,No,12.20,12.2,12.2,12.2,Yes,No,valid
X51006913060.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,".2, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",".2, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,21 May 2018,21-May-18,2018-05-21,21 MAY 18,No,8.20,8.2,8.2,8.2,Yes,No,valid
X51006913061.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,23 May 2018,23-May-18,2018-05-23,23 MAY 18,No,9.20,9.2,9.2,9.2,Yes,No,valid
X51007103597.jpg,"ota ""eh,",GOLDEN KEY MAKER,0.273,No,"No 5, Jalan Kenari 2, Bandar Puchong Jaya, 47100 Puchong, Selangor","No 5, Jalan Kenari 2, Bandar Puchong Jaya, 47100 Puchong, Selangor",1.0,Yes,,11-Apr-18,,11 APR 18,No,10.00,10,10.0,10.0,Yes,No,needs_review
X51007103610.jpg,"BALAKONG,","BALAKONG,",1.0,Yes,"iO) 1851-4 1851-8, JALAN KPB 5, SELANGOR","iO) 1851-4 1851-8, JALAN KPB 5, SELANGOR",1.0,Yes,,14-04-18,,14 04 18,No,5.00,5,5.0,5.0,Yes,No,needs_review
X51007103649.jpg,"KAWASAN PERINDUSTRIAN BALAKONG,","KAWASAN PERINDUSTRIAN BALAKONG,",1.0,Yes,"LOT 1851-A 1851-B, JALAN KPB 6, “= 43300 SER] KEMBANGAN, SELANGOR","LOT 1851-A 1851-B, JALAN KPB 6, “= 43300 SER] KEMBANGAN, SELANGOR",1.0,Yes,,21-04-18,,21 04 18,No,51.10,48.9,51.1,48.9,No,No,needs_review
X51007103668.jpg,HR SON BHD,"KAWAGAN PERTNDUSTRIAN BALAKONG,",0.25,No,"LOT 1851-A 1851-B, JALAN KPB 6, 43300 SERI KEMBANGAN, SELANGOR","LOT 1851-A 1851-B, JALAN KPB 6, 43300 SERI KEMBANGAN, SELANGOR",1.0,Yes,,22-04-18,,22 04 18,No,27.20,27.2,27.2,27.2,Yes,No,needs_review
X51007103687.jpg,KOH OCY,"KAWAGAN PERTNDUSTRIAN BALAKONG,",0.108,No,"LOT 1851-A 1851-B, JALAN KPB 6, 43300 SERT KEMBANGAN, SELANGOR","LOT 1851-A 1851-B, JALAN KPB 6, 43300 SERT KEMBANGAN, SELANGOR",1.0,Yes,,27-04-18,,27 04 18,No,0.11,1.9,0.11,1.9,No,No,needs_review
X51007225406.jpg,UNIPHARM PHARMACY,UNIPHARM PHARMACY,1.0,Yes,"B12, Jalan SS 15/4,","B12, Jalan SS 15/4,",1.0,Yes,,5-Apr-18,,5 APR 18,No,24.90,24.9,24.9,24.9,Yes,No,needs_review
X51007231274.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor 7","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor 7",1.0,Yes,06 May 2018,6-May-18,2018-05-06,6 MAY 18,No,7.30,7.3,7.3,7.3,Yes,No,valid
X51007231275.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor",1.0,Yes,12 May 2018,12-May-18,2018-05-12,12 MAY 18,No,6.60,6.6,6.6,6.6,Yes,No,valid
X51007231276.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,02 May 2018,2-May-18,2018-05-02,2 MAY 18,No,8.20,8.2,8.2,8.2,Yes,No,valid
X51007231331.jpg,Apso Ln en Oe,Apso Ln en Oe,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,11 May 2078,11-May-18,2078-05-11,11 MAY 18,No,7.80,7.8,7.8,7.8,Yes,No,valid_with_warnings
X51007231341.jpg,"a, UNIHAKKA INTERNATIONAL SDN BHD","a, UNIHAKKA INTERNATIONAL SDN BHD",1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,03 May 2018,3-May-18,2018-05-03,3 MAY 18,No,8.20,8.2,8.2,8.2,Yes,No,valid
X51007231343.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor",1.0,Yes,04 May 2018,4-May-18,2018-05-04,4 MAY 18,No,5.60,5.6,5.6,5.6,Yes,No,valid
X51007231346.jpg,oO De Jelita Stesen Minyak,oO De Jelita Stesen Minyak,1.0,Yes,"81750, Johor Bahru","81750, Johor Bahru",1.0,Yes,02/05/2018,2/5/2018,2018-05-02,2018-05-02,Yes,60.00,60,60.0,60.0,Yes,Yes,valid
X51007231364.jpg,Cerbang Alaf Restaurants San Bhd,Cerbang Alaf Restaurants San Bhd,1.0,Yes,"No.3, Jalan $$21/39,47400 Petal ing Jaya Selangor","No.3, Jalan $$21/39,47400 Petal ing Jaya Selangor",1.0,Yes,76/05/2018,26/05/2018,76 05 2018,2018-05-26,No,1.83,32.25,1.83,32.25,No,No,needs_review
X51007231372.jpg,Global Food Empire Sdn Bhd”,Global Food Empire Sdn Bhd,1.0,Yes,"No. 27, Jalan Austin Height 8/4, Taman Mount Austin, 81100 Johor Bahru.","No. 27, Jalan Austin Height 8/4, Taman Mount Austin, 81100 Johor Bahru.",1.0,Yes,,5/1/2018,,2018-01-05,No,38.35,38.35,38.35,38.35,Yes,No,needs_review
X51007339105.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM","NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",1.0,Yes,05/04/2017,5/4/2017,2017-04-05,2017-04-05,Yes,3.30,3.3,3.3,3.3,Yes,Yes,valid
X51007339109.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM","NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",1.0,Yes,27/03/2017,27/03/2017,2017-03-27,2017-03-27,Yes,8.70,8.7,8.7,8.7,Yes,Yes,valid
X51007339116.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G&33G, JALAN SETIA INDAH ;U13/X 40170 SETIA ALAM","NO. 31G&33G, JALAN SETIA INDAH ;U13/X 40170 SETIA ALAM",1.0,Yes,28/10/2017,28/10/2017,2017-10-28,2017-10-28,Yes,21.90,21.9,21.9,21.9,Yes,Yes,valid
X51007339119.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM","NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",1.0,Yes,17/11/2017,17/11/2017,2017-11-17,2017-11-17,Yes,2.00,2,2.0,2.0,Yes,Yes,valid
X51007339121.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM","NO. JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",1.0,Yes,12/09/2017,12/9/2017,2017-09-12,2017-09-12,Yes,8.70,8.7,8.7,8.7,Yes,Yes,valid
X51007339122.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO, 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM","NO, 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",1.0,Yes,14/10/2017,14/10/2017,2017-10-14,2017-10-14,Yes,8.70,8.7,8.7,8.7,Yes,Yes,valid
X51007339125.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G&:33G, JALAN SETIA INDAH 40170 SETIA ALAM","NO. 31G&:33G, JALAN SETIA INDAH 40170 SETIA ALAM",1.0,Yes,,24/09/2017,,2017-09-24,No,8.70,8.7,8.7,8.7,Yes,No,needs_review
X51007339127.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G8&33G, JALAN SETIA INDAH ;U13/X 40170 SETIA ALAM","NO. 31G8&33G, JALAN SETIA INDAH ;U13/X 40170 SETIA ALAM",1.0,Yes,24/10/2017,24/10/2017,2017-10-24,2017-10-24,Yes,3.00,3,3.0,3.0,Yes,Yes,valid
X51007339134.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G833G, JALAN SETIA INDAH ,U13/x 40170 SETIA ALAM","NO. 31G833G, JALAN SETIA INDAH ,U13/x 40170 SETIA ALAM",1.0,Yes,,6/10/2017,,2017-10-06,No,8.70,8.7,8.7,8.7,Yes,No,needs_review
X51007339159.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G&33G, JALAN SETIA INDAH 40170 SETIA ALAM","NO. 31G&33G, JALAN SETIA INDAH 40170 SETIA ALAM",1.0,Yes,16/12/2017,16/12/2017,2017-12-16,2017-12-16,Yes,8.70,8.7,8.7,8.7,Yes,Yes,valid
X51007339160.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM","NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",1.0,Yes,21/12/2017,21/12/2017,2017-12-21,2017-12-21,Yes,3.90,3.9,3.9,3.9,Yes,Yes,valid
X51007339161.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"'NO. 31G833G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM","'NO. 31G833G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",1.0,Yes,29/11/2017,29/11/2017,2017-11-29,2017-11-29,Yes,2.30,2.3,2.3,2.3,Yes,Yes,valid
X51007339163.jpg,SANYO STATIONERY SHOP,SANYO STATIONERY SHOP,1.0,Yes,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM","NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",1.0,Yes,23/11/2017,23/11/2017,2017-11-23,2017-11-23,Yes,10.89,10.89,10.89,10.89,Yes,Yes,valid
X51007339638.jpg,ATK HUAT,ATK HUAT,1.0,Yes,ALAM) SOM,ALAM) SOM,1.0,Yes,28/09/2007,28/09/2007,2007-09-28,2007-09-28,Yes,40.00,40,40.0,40.0,Yes,Yes,valid
